('race', ' Asian-Pac-Islander', 0.8562766663506212, 0.8592964824120602, 0.852058444518224)
('race', ' Black', 0.9110778227296074, 0.9149277688603531, 0.9027541542546812)
('race', ' Amer-Indian-Eskimo', 0.9406041986687148, 0.9365079365079365, 0.9164021164021163)
('race', ' Other', 0.9284848484848485, 0.9333333333333333, 0.9283950617283949)
('sex', ' Female', 0.9228403422018785, 0.9284053928405392, 0.9227235306167528)
('sex', ' Male', 0.819435167381621, 0.8239339752407153, 0.8194185593291119)
('native-country', ' United-States', 0.8511225725393082, 0.856532147742818, 0.851704970015643)
('native-country', ' Germany', 0.8843537414965986, 0.8571428571428571, 0.8487886382623225)
('native-country', ' Mexico', 0.921875, 0.9375, 0.9260489510489509)
('native-country', ' ?', 0.8250331711632021, 0.8319327731092437, 0.8236217563948656)
('native-country', ' England', 0.8823529411764706, 0.8823529411764706, 0.8823529411764706)
('native-country', ' Canada', 0.6841432225063938, 0.6956521739130435, 0.6885578189926016)
('native-country', ' Philippines', 0.8896434634974535, 0.868421052631579, 0.8568790397045245)
('native-country', ' Haiti', 1.0, 1.0, 1.0)
('native-country', ' Cambodia', 1.0, 1.0, 1.0)
('native-country', ' Cuba', 0.9365079365079365, 0.9285714285714286, 0.9274255156608098)
('native-country', ' El-Salvador', 0.9477124183006536, 0.9444444444444444, 0.936026936026936)
('native-country', ' Ireland', 0.85, 0.8, 0.7809523809523808)
('native-country', ' Jamaica', 0.8222222222222222, 0.8333333333333334, 0.8243021346469623)
('native-country', ' Italy', 0.9307692307692308, 0.9230769230769231, 0.9196067090803933)
('native-country', ' South', 0.8585434173669467, 0.8235294117647058, 0.838133874239351)
('native-country', ' Dominican-Republic', 0.8705357142857143, 0.8125, 0.8405172413793104)
('native-country', ' India', 0.6396761133603238, 0.631578947368421, 0.6187643020594965)
('native-country', ' Greece', 0.8333333333333334, 0.6666666666666666, 0.6666666666666666)
('native-country', ' Trinadad&Tobago', 1.0, 1.0, 1.0)
('native-country', ' Guatemala', 0.8520710059171598, 0.9230769230769231, 0.8861538461538463)
('native-country', ' Japan', 0.8642533936651584, 0.8235294117647058, 0.810974192048361)
('native-country', ' Nicaragua', 0.7346938775510203, 0.8571428571428571, 0.7912087912087912)
('native-country', ' Taiwan', 0.9074074074074076, 0.8888888888888888, 0.886002886002886)
('native-country', ' Ecuador', 1.0, 1.0, 1.0)
('native-country', ' Thailand', 1.0, 1.0, 1.0)
('native-country', ' France', 1.0, 1.0, 1.0)
('native-country', ' China', 1.0, 1.0, 1.0)
('native-country', ' Peru', 1.0, 1.0, 1.0)
('native-country', ' Portugal', 0.25, 0.5, 0.3333333333333333)
('native-country', ' Vietnam', 0.9545454545454546, 0.9090909090909091, 0.9218500797448166)
('native-country', ' Laos', 1.0, 1.0, 1.0)
('native-country', ' Puerto-Rico', 0.9666666666666666, 0.95, 0.9542857142857143)
('native-country', ' Columbia', 1.0, 1.0, 1.0)
('native-country', ' Honduras', 1.0, 1.0, 1.0)
('native-country', ' Poland', 0.85, 0.8, 0.7809523809523808)
('native-country', ' Outlying-US(Guam-USVI-etc)', 1.0, 1.0, 1.0)
('native-country', ' Iran', 0.85, 0.625, 0.6428571428571429)
('native-country', ' Yugoslavia', 0.8333333333333333, 0.75, 0.7333333333333334)
('native-country', ' Hong', 1.0, 1.0, 1.0)
('native-country', ' Scotland', 1.0, 1.0, 1.0)
